orientation,line_id,window_id,time_in_window_s,piezo_direction,p1_deg,p2_deg,in0_v,in1_v,diff_v
horizontal,7,4,2.780016075121239e-07,down,52.23107569721115,120.95617529880478,1.2445122800974697,2.9183469982437544,-1.6738347181462847
horizontal,7,4,0.259359220000988,down,52.948207171314735,120.95617529880478,1.2182819965380627,2.967864613965091,-1.7495826174270281
horizontal,7,4,0.5331396300007327,down,54.38247011952191,120.95617529880478,1.160448818076611,3.038045611715897,-1.8775967936392859
horizontal,7,4,0.7891697700015357,down,55.69721115537848,120.95617529880478,1.1231532605007073,3.08115279678309,-1.9579995362823828
horizontal,7,4,1.0457903780006745,down,56.89243027888446,120.95617529880478,1.1156964307258355,3.0793409017284126,-1.963644471002577
horizontal,7,4,1.3019340170012583,down,58.20717131474103,120.95617529880478,1.1297407891274154,3.0598971285204857,-1.9301563393930703
horizontal,7,4,1.5733204300013313,down,59.5219123505976,120.95617529880478,1.1615736601695297,3.0211510127508783,-1.8595773525813486
horizontal,7,4,1.8294608800006245,down,60.83665338645418,120.95617529880478,1.239485371038078,2.943302603877756,-1.703817232839678
horizontal,7,4,2.08497232100126,down,62.15139442231075,120.95617529880478,1.3016812742229928,2.883979092763727,-1.5822978185407341
horizontal,7,4,2.3571099410000897,down,63.46613545816733,120.95617529880478,1.3548219675919144,2.8106342455421736,-1.4558122779502591
horizontal,7,4,2.6133672980013216,down,64.7808764940239,120.95617529880478,1.3941160968477446,2.781291351551791,-1.3871752547040466
horizontal,7,4,2.8693870730003255,down,66.09561752988047,120.95617529880478,1.4108568320101391,2.772790772268917,-1.3619339402587778
horizontal,7,4,3.14115486800074,down,67.41035856573704,120.95617529880478,1.3722026959863505,2.8244297941329095,-1.452227098146559
horizontal,7,4,3.3974125340009778,down,68.72509960159363,120.95617529880478,1.3010431995154559,2.904899203174235,-1.6038560036587792
horizontal,7,5,2.5999906938523054e-07,up,69.32270916334662,120.95617529880478,1.24285339668526,2.9301056139776973,-1.6872522172924374
horizontal,7,5,0.25595512300060363,up,70.0398406374502,120.95617529880478,1.2751032627537395,2.8868019990095877,-1.6116987362558481
