orientation,line_id,window_id,fixed_angle_deg,moving_paddle,move_direction,piezo_direction,p1_start_deg,p1_end_deg,p1_mean_deg,p1_min_deg,p1_max_deg,p2_start_deg,p2_end_deg,p2_mean_deg,p2_min_deg,p2_max_deg,commanded_speed_deg_s,actual_span_deg,actual_speed_deg_s,samples,diff_amplitude_v,score,in0_amplitude_v,in1_amplitude_v,mean_sum_v
horizontal,5,7,81.0,1,positive,up,104.22310756972111,121.19521912350596,112.44450768355149,104.22310756972111,121.19521912350596,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.972111553784856,4.849174729652816,14,0.2350857957429653,0.05442686708042396,0.11025111673411503,0.1248477261396348,4.190339278052719
horizontal,5,8,81.0,1,positive,down,121.19521912350596,138.28685258964143,129.4849174729653,121.19521912350596,138.28685258964143,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,17.091633466135463,4.883323847467275,14,0.29743282528241766,0.0698721492129474,0.14525818074832586,0.17279276806991217,4.158122059663415
horizontal,5,9,81.0,1,positive,up,138.28685258964143,155.0199203187251,146.4314171883893,138.28685258964143,155.0199203187251,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.733067729083672,4.780876494023906,14,0.3742855811721114,0.088652721154092,0.18312260074686382,0.19116164950708026,4.194697392729436
horizontal,6,1,101.0,1,negative,up,160.0398406374502,143.18725099601593,151.80136596471257,143.18725099601593,160.0398406374502,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.852589641434264,4.815025611838361,14,0.3322020772994504,0.07906642137805589,0.16340040923720234,0.16880166806224817,4.178998523308828
horizontal,6,2,101.0,1,negative,down,142.47011952191235,125.49800796812748,134.24871940808197,125.49800796812748,142.47011952191235,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.97211155378487,4.8491747296528205,14,0.32734104010851184,0.07713394340903548,0.15751442180830721,0.16905472813828593,4.182680538874037
horizontal,6,3,101.0,1,negative,up,125.49800796812748,108.52589641434263,117.2766078542971,108.52589641434263,125.49800796812748,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.972111553784856,4.849174729652816,14,0.28474985012307275,0.06805518456732079,0.14150135155837118,0.1432006759653801,4.184511248640422
horizontal,6,4,101.0,1,negative,down,108.52589641434263,91.67330677290836,100.27034718269776,91.67330677290836,108.52589641434263,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.852589641434264,4.815025611838361,14,0.1882663697764586,0.04377422695095037,0.08745337200232484,0.10123738581372299,4.177427250076484
horizontal,6,5,101.0,1,negative,up,90.95617529880478,74.22310756972111,82.8030734206033,74.22310756972111,90.95617529880478,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.733067729083672,4.780876494023906,14,0.14917292679854333,0.03451836098051536,0.06809178515947045,0.08108114163907287,4.1713782271303534
horizontal,6,6,101.0,1,negative,down,73.38645418326693,57.13147410358565,65.47239612976664,57.13147410358565,73.38645418326693,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.254980079681282,4.644280022766081,14,0.14785565052780125,0.035379028718291294,0.07335439438389357,0.07642274685270278,4.172555349182329
horizontal,6,7,101.0,1,negative,up,56.41434262948207,40.1593625498008,48.53443369379624,40.1593625498008,56.41434262948207,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.254980079681275,4.644280022766078,14,0.17975022285466546,0.04212448773340782,0.08615509709862768,0.09419483759868652,4.178687033825608
horizontal,6,8,101.0,1,negative,down,39.44223107569721,22.709163346613543,31.408651109846325,22.709163346613543,39.44223107569721,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,16.733067729083665,4.780876494023905,14,0.2726565748558645,0.06410388444028406,0.13000475970562775,0.14265181515023673,4.179236567363319
horizontal,6,9,101.0,1,negative,up,21.99203187250996,4.900398406374502,13.702333523050655,4.900398406374502,21.99203187250996,100.99601593625498,100.99601593625498,100.99601593625496,100.99601593625498,100.99601593625498,5.0,17.091633466135455,4.883323847467273,14,0.34369731582407714,0.08014685130880528,0.161676728474757,0.18202058734931992,4.187684243698857
horizontal,7,1,121.0,1,positive,up,0.9561752988047808,18.04780876494024,9.245873648264086,0.9561752988047808,18.04780876494024,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,17.09163346613546,4.883323847467274,14,0.414125985484163,0.0986689985394569,0.20472125770976823,0.2092859530631852,4.179219232622969
horizontal,7,2,121.0,1,positive,down,18.04780876494024,34.42231075697211,26.03016505406944,18.04780876494024,34.42231075697211,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.37450199203187,4.678429140580534,14,0.3776609861537168,0.0892139655672069,0.18308080135988103,0.19872977401769254,4.1731071445034384
horizontal,7,3,121.0,1,positive,up,35.1394422310757,51.513944223107565,43.07911212293682,35.1394422310757,51.513944223107565,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.374501992031867,4.678429140580533,14,0.3367261237403034,0.0788885521054761,0.16058149586225923,0.17614462787804408,4.181955082659589
horizontal,7,4,121.0,1,positive,down,52.23107569721115,68.72509960159363,60.239043824701184,52.23107569721115,68.72509960159363,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.494023904382473,4.712578258394992,14,0.2908172343931241,0.06832978241462284,0.13971599203754026,0.15082945809738235,4.186767199961959
horizontal,7,5,121.0,1,positive,up,69.32270916334662,85.57768924302789,77.2367672168469,69.32270916334662,85.57768924302789,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.254980079681275,4.644280022766078,14,0.27772885603025976,0.06601471448280727,0.13675565075211027,0.14097320527814938,4.18326394976934
horizontal,7,6,121.0,1,positive,down,86.29482071713147,103.26693227091633,94.51622083096187,86.29482071713147,103.26693227091633,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.972111553784856,4.849174729652816,14,0.3049381721904213,0.07246691670079877,0.14971178049441036,0.15522639169601082,4.179697386106069
horizontal,7,7,121.0,1,positive,up,103.26693227091633,120.35856573705179,111.55663062037563,103.26693227091633,120.35856573705179,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,17.091633466135463,4.883323847467275,14,0.3594102135321171,0.08394210416317463,0.1708664482207347,0.1885437653113824,4.19026564802255
horizontal,7,8,121.0,1,positive,down,120.35856573705179,137.33067729083663,128.605577689243,120.35856573705179,137.33067729083663,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.972111553784842,4.849174729652812,14,0.4086490076308368,0.09596323415958397,0.19663122730405602,0.21205866707584775,4.193083226936975
horizontal,7,9,121.0,1,positive,up,137.33067729083663,154.30278884462152,145.61183836084234,137.33067729083663,154.30278884462152,120.95617529880478,120.95617529880478,120.95617529880477,120.95617529880478,120.95617529880478,5.0,16.972111553784885,4.849174729652824,14,0.41276712042175556,0.09574058132236635,0.19227224614809835,0.22049487427365744,4.185623594712689
horizontal,8,1,141.0,1,negative,up,160.0398406374502,143.18725099601593,151.88673875924874,143.18725099601593,160.0398406374502,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.852589641434264,4.815025611838361,14,0.3842617963716677,0.0901067836327906,0.18420730015924536,0.1993980073949313,4.196705386233978
horizontal,8,2,141.0,1,negative,down,142.47011952191235,125.61752988047807,134.30848036425726,125.61752988047807,142.47011952191235,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.852589641434278,4.815025611838365,14,0.406336716798291,0.09574579644667777,0.19679495293963467,0.2095417638586563,4.195761512756769
horizontal,8,3,141.0,1,negative,up,124.90039840637449,107.80876494023904,116.6107000569152,107.80876494023904,124.90039840637449,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,17.09163346613545,4.883323847467271,14,0.3793462103369396,0.08987840109149273,0.18662887954228968,0.1931789568942872,4.193792378187749
horizontal,8,4,141.0,1,negative,down,107.80876494023904,90.83665338645417,99.58736482640863,90.83665338645417,107.80876494023904,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.97211155378487,4.8491747296528205,14,0.3275637965195646,0.07748998771297022,0.15996316804548882,0.17303572393629496,4.185165012474581
horizontal,8,5,141.0,1,negative,up,90.83665338645417,73.86454183266932,82.61525327262379,73.86454183266932,90.83665338645417,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.972111553784856,4.849174729652816,14,0.33492375629019155,0.07836424378495183,0.16083533184641752,0.1757394510441177,4.179702075481542
horizontal,8,6,141.0,1,negative,down,73.14741035856574,56.65338645418326,65.13944223107569,56.65338645418326,73.14741035856574,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.494023904382473,4.712578258394992,14,0.3506024714329291,0.08267747351803903,0.17087802781997152,0.18204723254639998,4.181620907156285
horizontal,8,7,141.0,1,negative,up,56.05577689243027,39.68127490039841,48.10756972111553,39.68127490039841,56.05577689243027,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,141.03585657370516,5.0,16.374501992031867,4.678429140580533,14,0.37906714639582995,0.088731211761927,0.1791542748939965,0.19978063231091037,4.181293137156608
